Content,Label
ለልማትም እቅድ ለሞትም እቅድ በእቅድ የተካነ,መልካም
ለልጆችስ ምን ታስቦአል ቤታቸው እራሱ እንደ ማንኛውም ቤት ነው የህዳሴ ብር ቢጠፋባቸው እነሱ ምን እስከ ህይወት ሚያጠፋ ድረስ አደረሰው,መልካም
ለመሆኑ ማነው እንዲህ ክንፍ እብድ አድርጎ በዚህ ጉድ የሚያንቀዠቅዝሽ አለ ልቧ ጅጅ እንዳታመልጠው ከጎኗ ኩስ ኩስ እያለ ያፈቀረ ሰው እንኳን ተጠይቆ እንደውም አውራ አውራ ይለዋል ጅጅ ስለውዷ ልቧ እስኪገርመው ሙገሳውን አወረደችው,መልካም
ለመሆኑ ሽብርተኛ ምንድነው ወያኔን ጥያቄ መጠየቅ ሽብርተኛ እያስባለነው ምን ይሻላል,መልካም
ለመቅደድ ጊዜ አለው ለመስፋትም ጊዜ አለው ዝም ለማለት ጊዜ አለው ለመናገርም ጊዜ አለው,መልካም
ለመብቱ የሚታግል ፀረ ሰላም አይደለም,መልካም
ለመቶ ሚሊዮን ህዝብ ያስተላለፋት መልእክት ቀላል አደለም እንዴት ያንን ሁሉ ርቀት ተጉዘው ቤተመንግስት እስኪደርሱ ሀይ ባይ ይጠፋል መሪ የተባለውስ ምን ይሰራል,መልካም
ለመንግስት ግልበጣ ሄዶ ይቅርታ አይሰራም ወታደራዊ ህግም አይፈቅድም,መልካም
ለመኖር ብላ እንጂ ለመብላት አትኑር,መልካም
ለመወለድ ጊዜ አለው ለመሞትም ጊዜ አለው ለመትከል ጊዜ አለው የተተከለውንም ለመንቀል ጊዜ አለው,መልካም
ለመዋሸት መወዳደር አያስፈልግም ሰፈር ላይ ቁጭ ብለክ መቅደድ ነው,መልካም
ለመውደድ ጊዜ አለው ለመጥላትም ጊዜ አለው ለጦርነት ጊዜ አለው ለሰላምም ጊዜ አለው,መልካም
ለመጀመሪያ ጊዜ ፍትህ የተመላበት ምርጫ ኢትዮጵያ ምድር ታየ ዘንድሮ ህዝቡ የወደደው ሰው ዶር አብይ ናቸው ተባረክ,መልካም
ለመግደል ጊዜ አለው ለመፈወስም ጊዜ አለው ለማፍረስ ጊዜ አለው ለመስራትም ጊዜ አለው ለመፈለግ ጊዜ አለው ለማጥፋትም ጊዜ አለው ለመጠበቅ ጊዜ አለው ለመጣልም ጊዜ አለው,መልካም
ለመፍጠር እያልክ ስታወራ ከምትውል እንዳይፈጠር አትቆጣጠርም ሰላም የማስከበር ስራ የአንተ ነው ካልቻልክ ቦታውን ሰላም ለሚያስከብሩ ስጥ,መልካም
ለሙሴ የሰጠው እግዚአብሄር ነውኮ እግዚአብሄር ከእኔ በቀር ሊሌላ የተቀረፀ ምስል ለራስህ አታድርግ እያለ ለምን ቀርፆ ሰጠ,መልካም
ለሚወደኝ እንጂ ለማይወደኝ ተጨንቄ አላውቅም በጭራሽ,መልካም
ለማ ለማ ሲሉኝ አረሙ መስሎኛል ለካስ ጢናዳም ነው መድሀኒት ሆኖኛል,መልካም
ለማ መገረሳ ይገባሀል እውነት ነው ለማ መገርሳ  በሌላ ሽልማት መሸለም ስለሚቻል ይሄ ሽልማት ነብዩ ሲራክ ልያመልጠው አይገባም ባይ ነኝ ስለ እውነት እናውራ ካልን ለማ መገርሳ አልተቻለም ዙሪያውን በእሳት እያጠረ ነው ለማ መገርሳ ኢትዮጵያ የሰበከ አንበሳ ለማ መገርሳ እንወድ አለን,መልካም
ለማ ንፁህ የኢትዮጵያ የቁርጥ ቀን ልጅ,መልካም
ለማ አሽሙር ተሳዳቢም ነው እናውጣው እንዴ ቪድዮውን ለማ አንበሳችን ለማ እንደ አብዲሌ ይታሰር ይታሰር ለማ ኬኛ ለማ ውስጤ ነው ለማ ጀግናው ለማ ገለጻው ይመቸኛል አሁን ተግባር ይቀራል በወሬ ደረጃ ወድጄዋለው ለማ ጨንቆታል ቦንብ የያዘ አለእንዴ,መልካም
ለማልቀስ ጊዜ አለው ለመሳቅም ጊዜ አለው ዋይ ለማለት ጊዜ አለው ለመዝፈንም ጊዜ አለው,መልካም
ለማመን የሚከብድ ለጆሮ የሚቀፍ መግለጫ ግራ የሚያጋባ ነው ፍትህ ለኢንጅነር ስመኘው,መልካም
ለማቀናበር ነው ይሂ ሁሎ ቀን የፈጃችሁት ኧረ አላህን ፍሩ አትዋሹ,መልካም
ለማን አቤት ይባላል አቤቱታ በኢህዲግ ዘመን ውሻ በላኝ ብሎ ለጅብ እንደመናገር ነው አማራ እግዚአብሄር አለው,መልካም
ለማን እንደሚወጣ እስካሁን ታውቋል እኔኮ እሚገርመኝ ዝም ብለው አይተዳደሉም እንዴ ምን በሚዲያ አስወራቸው አስመሳይ,መልካም
ለማን ነው የምታጭበረብሩት አይበቃችሁም,መልካም
ለማንኛውም ቆም ብላችሁ ብታስቡበት ይበጃል ለማንኛውም የነብዩን ለመስማት ነው ቁጭ ያልኩት,መልካም
ለማንኛውም የኦነግ ዋና ቢሮ ወለጋ ወይም አርሲ አይደለም እዛው መሀል ሸገር ላይ ነው ባንዲራውን ቀስ እያላቹ ትለምዱታላቹችሁ ቅዳሜ ከቦሌ ወደ መስቀል አደባባይ ከዛም ወደ ቢሮው ጉለሌ ይሆናል ጨዋታው እዛው ሸገር ላይ ይቀጥላል ከሸገር ወቶ የሚሄድ ምንም ነገር አይኖርም ጨዋታው ወደ ፊንፊኔ መዝመት እንጂ ለመቶ አመታት ሲደረግ የነበረው ኦሮሞን ከፊንፊኔ ማባረር አክትሟል ከተማው ከፊውዳላዊ መልኩ ቀስ በቀስ ወደ ህብረ ብሄራዊ ገፅታ ይቀየራል,መልካም
ለማንኛውም የወሰዳችሁት እርምጃ ተገቢ ነው,መልካም
ለማንኛውም ቪኦኤን ወይም ሌላውን ለመተቸት ከመነሳታችሁ በፊት ለመተቸት የሚያበቃ ሰውነት እና ህሊና ይኑራችሁ,መልካም
ውጣ ከዚህ ኦሮሞ ጨዋ ነው አታበላሸን,መልካም
ለምሳሌ ወቅቱን የሚመለከቱ የመጽሀፍ ቅዱስ ክፍሎችን ኦሪትን ነቢያትን ሀዲሳትን ሀይማኖተ አበውን ተግሳጽን ተአምረ ኢየሱስን ተአምረ ማርያምን ወዘተ የያዘ መጽሀፍ ነው ለመፅሀፈ ግበረ ህማማት ይዘት የኢትዮጵያ ሊቃውንት ፈርጥ የሆኑት ቅዱስ ያሬድና አባ ጊዮርጊስም የድርሻቸውን በዜማ የሚጸልዩትን አካትተውልናል,መልካም
ለምን ሁሉም ወደተመደቡበት ገብተዋል እነሱ ሙሪንጋ ናቸውን  ሌላው ህይውት የለውምን ለምን,መልካም
ለምን በጣም የምናከብራት ህዝቡም የሚወዳት መሪ ናት መልቀቂያ ለሚኒስቴርነት ከሆነ ጥሩ ነው ረጅም እድሜ እና ጤና እመኛለሁ ለክቡሪት አፈ ጉባኤ,መልካም
ለምን ከወደብ እቃ ለማምጣት ነው ነዳጅ ሊቀንስ ነው,መልካም
ለምን ህዝቡን ትዋሻላችሁ እራሳችሁ ገላችሁ ፍትህ ለልጆቹ ፍትህ ለኢትዮጵያ ህዝብ,መልካም
ለምን ህዝብ አልገደላችሁም ተብለው በሸዋ ሮቤት እስር ቤት ውስጥ የታሰሩ የመከላከያ አባላት መሳሪያ ነው,መልካም
ለምን ህዝብ ፊት ትቀርባላችሁ ከእውነት የራቀ ነገር ይዛችሁ እናንተው ገዳዮች እናንተው ፍትህ ሰጪዎች ስለዚህ አሁን ሚዲያን ልታስፈራሩ ነው,መልካም
ለምን ለመለስ ዜናዊ እንደዚህ ያለ ሀውልት አዲስ አበባ ለይ አይሰራለትም ለመለስ ጀግናው ሀውልት ያስፈልገዋ መንግስት ሊስብበት ይገባል,መልካም
ለምን ስራ ትፈታላቹ ግዜው እየረፈደባቹህ ነው እኮ አሁን እምያስፈልጋቹህ ጥገኝነት እንዴት አገኛለሁ እንዴት ገንዘቤን አሸሻለሁ እሱን ነው ማሰብ ያለባቹህ አለበለዚያ የጋዳፊ እጣ ፈንታ ነው እሚገጥማቹህ አስቡበት,መልካም
ለምን ቀጥተኛው አያስተላልፉም እነዚህ ኢቢሲ ምን ነካቸው ወደ አገርቤት እየገባ ያለውኮ የኦነግ መሪ እንጂ ግንቦት አይደልም,መልካም
ለምን ትዋሻላችሁ መብት ለማስጠብቅ ስንቶችን ክቀያችው ሲፈናቀሉ ሀላፊነቱን ማን ወሰደ ደመቀ መኮንን እስቲ ስለውነት አውሩ ወሬ ብቻ,መልካም
ለምን ነበር በመጀመሪያው ፕሮግራማቹህ ላይ አንድ ቦታ ለረጅም ጊዜ ወስዳችሁ የኦነግን ባንዲራ የያዙትን ብቻ ስታነሱ የነበራችሁት,መልካም
ለምን የተያዙትን ሰዎች ለህዝብ አያሳዩም ሚዲያው ለምን አይከታተልም እስከመጨረሻው ጊዜ ድረስ ህዝብ ሊያይ ይገባል,መልካም
ለምን የአንተ ገዳዮች ሲያዙ የስመኝው ደም በከቱ ቀረ ልጆች ስለሆኑ ነው ተዋቸው ነው ግፍ መስራት ይቁም ፍትህ ለስመኝው ልጆች ገዳዩ ይነገራቸው,መልካም
ለምን ይህን አቀረባችሁት አማራ ክልል የተደረገውን ሰላማዊ ሰልፍ ለምን አላቀረባችሁትም ምንጊዜም ሚዲያና መንግስትን መደገፉን እናውቃለን ቢገባችሁ የህዝብን ችግር ማቅረብ የእናንተ ፋንታ ነበር ይገርማል አይገርም እናንተም ሰው በላው ህወሀት ናችሁ,መልካም
ለምን ይቅርታ ይጠይቃሉ የሚስማቸው የሚረዳቸው የመከላከያ አመራር አጡ ችግራቸውን ማቅረብ አይችሉም ኧረ ስንቱ ታፍኖ ነው ያለ ግን ጠሚ አብይ ብቻቸውን ምን ያድርጉ,መልካም
ለምን ይዋሻል የምር የእውነት ይሄን ዲሞክራሲ ልስጥ ብትሉ እንኳን ሰውነታችሁን ይበላችኋል ያሳክካችኋል የማይሆን ነገር በማውራት ተወዳዳሪ አጣችሁ ውሸት ሲደጋገም እውነት ይሆናል ብላችሁ አስባችሁ ከሆነ ስህተት ነው,መልካም
ለምን ይደባደባሉ ብሎ የማይጥይቅ ጋዜጠ ቀሽም ጋዜጠኛ ነው,መልካም
ለምን ገዳዮቹን ለህግ አታቀርቡም ታዲያ በቃ ፍትህ የለም ማለት ነው,መልካም
ለምንም የማይጠቅም የነበረ ከመሆኑም በላይ በምንም መመዘኛ ለያዘው ሀላፊነት የማይመጥን በስህተት ለስህተት የተቀመጠ,መልካም
ለምን እውነት አታወሩም ትላንት ርዝመት ያለው ህገወጥ ባንዲራ ጋጋታ ዛሬ በደብረማርቆስ ንብረት ማውደም በሰንበቴ እና አጣዬ የቀለጠ እረብሻ በሌላም እንዲሁ ይሄ ነው ታድያ መደመር የኤርትራ ህዝብ እንኳን በክብር ባንዲራችንን ሲያውለበልቡ በአለም ዙሪያ ታዩ ይቅርታ ይሄ ነው,መልካም
ለምን የውሸት ዜና ጣቢያ ለምን አትከፍቱም,መልካም
ለተከበሩ አምባሳደር ሳህለወርቅ ዘውዴ እንኳን ለኢትዮጵያ ፕረዝደንት አበቃዎት ለአገርና ለህዝባቸው በትጋት እንደሚሰሩ እንተማመናለን የኢትዮጵያ የሴቶች ባህል ልብስ ለብሰው ንግግር ሲያደርጉ የተሰማን ደስታ ወሰን የለውም ለወደፊቱም በአገር ውስጥና በውጭ አገር በሚያደርጉት,መልካም
የኦሮሞው የአብይ ዘር በመሆኔ ኮራሁ,መልካም
ለተከበርከው የትግራይ ህዝብ እስካሁን በሀገራችን ኢትዮጵያ እና በህዝባቿ ላይ በቀጥታ ሆነ በተዘዋዋሪ ያደረስከው ግፍና መከራ ታውቆህ ለአብሮነት እና ለመጭው ትውልድህ መልካም ነገር ለማድረግ በማሰብ ኢትዮጵያ አሁን ካጋጠማት የመፍረስ እና የመበታተን አደጋ እንድትታደጋት ጥሪያችንን እናቀርባለን,መልካም
ለኔ ምርጦች ናቹ ድክመታቹ ብዙም አይታየኝም ገጠሩን ወረድ ብላቹ ብታዩት ጥሩ ይመስለኛል ከዚህ በበለጠ ወደ ህዝቡ ልትቀርቡ ይገባል ትኩስ መረጃዎች ማቅረባችሁን ከበፊቱ በበለጠ ሁኔታ አጠናክራቹ ልትቀጥሉበት ይገባል ያቹም ቢሆን ብዙ እንከን ይኖረዋል ብየ አልገምትም,መልካም
ለኔ እንደዚህ አይነቱ የሰሞኑ የዶር አቢይ ንግግር ማለትም ቦንብ ሊያፈነዱብኝ ነበር ቤኒሻንጉል ከሄድኩ ይገሉኛል መፈንቅለ መንግስት ሊደረግብኝ ነበር ወዘተ መደጋገም ነገር ያሳየኛል አንደ እኔ ከሌለሁ ወይም ከተወገድኩ ኢትዮጵያ አደጋ ላይ ትወድቃለች እራሱም በቀጥታ ብሎታል ይህ ደሞ ሁሉም አምባገነኖች ደጋግመው የሚሉት ነገር ነው በተጨማሪም ይህ መልኩን ቀየር አድርጎ የመጣ የተለመደ የኢሀዴግ ትርክት አይደለም እንዴ ኢሀዴግ ከሌለ ኢትዮጵያ ትፈርሳለች,መልካም
ለአባ ጅፋር ቤተ መንግስትም እድሳት የሚደረግ ሲሆን ለእድሳቱም ከቅርስ ጥናት እና ጥበቃ ባለስልጣን ከኦሮሚያ ባህልና ቱሪዝም ቢሮ እና የአሜሪካ ኤምባሲ በጋራ ከ ነጥብሚሊየን ብር በላይ ተመድቦለታል,መልካም
አሁን ምን ልንጠየቅ ነው ምንድን ነው ምን መልስ እያለ ይሄ አይናቹህ በጫው አጥቦ የመጣው ይናገራል ፍርፍሪ ለቃሚ ሁላ ይሄን የኢትዮጵያ ህዝብ ከሌብነታችሁ በላይ ጂል አርጋችሁ እምትቆጥሩን ይመስላችሆላ በናንተ ቤት ይሄን ያክል ግዜ ወስዳቹ ሰውን በቃ እንዲህ እንበለው ብላችሁ ጨርሳቹህ ሙታችሆል ሁለት ወር አይደለም ሁለት አመት ብንሰጣችሁ የኢትዮጵያ ህዝብ አታታልሉትም ህሊናችሁን እማይከብዳቹ ሌቦች የናንተ ልጆች አሁን በናንተ ያገር አሳፍሪወች ስም ይጠራል ሌብነታቹን እና ሚስጥራችሁን ዘክዝኮ ይናገርብናል ስትሉ እንደገደላችሁት እናንተም እኛም የኢትዮጵያ ህዝብ እናውቃለን አላህ ፍርዳችሁን ይስጣችሁ ያርብ እንናንተን ብቻ ሳይሆን እኔ ከሞትኩ ሰርዶ አይበል ባዬችን ሁሉ ደሞም ቅኑ ሩቅ አይደለም የዋህ እና ንፁሀን ዜጋ ባሰራችሁበት እና በግፍ በገደላችሁት የጃችሁን ታገኛላችሁ ጠብቁ ለህሊና የማትኖሩ ሆድ አደሮች ሁላ,መልካም
ለአባይ ግድብ ተብሎ የተዋጣውን ብር ቅርጥፍ እየተደርገ ሲበላ ስለከርማ ይን ጉድ እንዳያወጣባቸው ከናንተ ከውሾች ጋር እናንተ ውሻ ናቹ እንፍርፍሪ እንጂ እንደነሱ እኩል ብትበሉማ ሌላም ታወራላችሁ,መልካም
ለአገሩ ክብር ስል እረፍትና እንቅልፍ ያጣውን መሪ በማድነቅ ብቻ ሳይሆን የእሱን ፈለግ በመከተልና በተመደብንበት የስራ መስክ ሁሉ እያንዳንዳችን ልክ እንደ እሱ ሳንታክት በመስራት ልንደግፈው ይገባል ካልሆነ እሱም የሰው ልጅ ስለሆነ ይሰለቻል,መልካም
ለአገራች እድገት ትልቅ አስተዎፃዖ ከማድረጉም በተጨማሪም አንድነታችን ለማጠናከር ትልቅ ፋይዳ ይኖረዋል ስለዚህ የፕሮጀክቱ መሳካት ሁላችንም በየደረጃው የበኩላችን አስትዋፃዖ ማድረግ ቢጠበቅብንም የፕሮጀክቱ ቁልፍ ባለድርሻ አካላት ግን ለታሪክ የሚሆን ስራ መስራት ይጠበቅባቸዋ,መልካም
